Source IP,Destination IP,Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Label
172.16.0.1,192.168.10.50,68,1,1,88235.3,29411.766,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,70,1,1,114285.71,28571.428,1
172.16.0.1,192.168.10.50,73,1,1,82191.78,27397.26,1
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
192.168.10.17,192.168.10.3,175,2,2,914285.7,22857.143,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,32,1,1,187500.0,62500.0,1
172.16.0.1,192.168.10.50,97,1,1,61855.67,20618.557,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.8,183.79.1.74,1291772,7,10,4191.142,13.160217,0
172.16.0.1,192.168.10.50,20,1,1,400000.0,100000.0,1
192.168.10.9,192.168.10.3,30755,2,2,6893.188,130.06015,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.8,23.52.155.27,15,1,1,800000.0,133333.33,0
192.168.10.14,192.168.10.3,31349,4,2,17799.611,191.39366,0
172.16.0.1,192.168.10.50,63,1,1,95238.09,31746.031,1
192.168.10.12,212.42.76.151,119676371,40,41,460.8512,0.67682534,0
172.16.0.1,192.168.10.50,108,1,1,55555.555,18518.518,1
192.168.10.17,213.19.161.155,21040192,41,49,4052.1968,4.2775273,0
172.16.0.1,192.168.10.50,59,1,1,101694.914,33898.305,1
172.16.0.1,192.168.10.50,21,1,1,285714.28,95238.09,1
172.16.0.1,192.168.10.50,29,1,1,275862.06,68965.516,1
192.168.10.8,172.217.10.134,313379,10,9,15141.41,60.629463,0
192.168.10.12,199.59.148.85,3,2,0,4e+06,666666.7,0
192.168.10.14,178.255.83.1,99,2,0,121212.125,20202.02,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
216.58.219.193,192.168.10.19,20,1,1,0.0,100000.0,0
172.16.0.1,192.168.10.50,25,1,1,320000.0,80000.0,1
172.16.0.1,192.168.10.50,69,1,1,86956.52,28985.508,1
172.16.0.1,192.168.10.50,52,1,1,153846.16,38461.54,1
172.16.0.1,192.168.10.50,102,1,1,78431.375,19607.844,1
172.16.0.1,192.168.10.50,65,1,1,92307.695,30769.23,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.5,72.167.18.239,4122858,3,4,657.79614,1.6978513,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,85,1,1,70588.234,23529.412,1
35.190.175.97,192.168.10.16,59,1,1,0.0,33898.305,0
172.16.0.1,192.168.10.50,61,1,1,131147.55,32786.887,1
172.16.0.1,192.168.10.50,11,1,1,727272.75,181818.19,1
192.168.10.19,67.72.99.137,78012,3,5,25637.082,102.548325,0
192.168.10.5,192.168.10.3,161,2,2,1.3167701e+06,24844.72,0
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,54,1,1,148148.14,37037.035,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
172.16.0.1,192.168.10.50,56,1,1,142857.14,35714.285,1
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,70,1,1,85714.29,28571.428,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.15,192.99.239.194,141874,15,13,73896.555,197.35822,0
192.168.10.12,172.217.12.206,5063404,3,1,0.0,0.7899824,0
172.16.0.1,192.168.10.50,7,1,1,857142.9,285714.28,1
192.168.10.9,172.217.10.46,5474586,3,1,2.1919465,0.7306489,0
192.168.10.5,192.168.10.3,47408,4,2,11263.922,126.56092,0
172.16.0.1,192.168.10.50,16,1,1,500000.0,125000.0,1
192.168.10.19,192.132.33.27,5648401,3,1,0.0,0.708165,0
172.16.0.1,192.168.10.50,9,1,1,666666.7,222222.22,1
172.16.0.1,192.168.10.50,36,1,1,222222.22,55555.555,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,54,1,1,148148.14,37037.035,1
192.168.10.14,198.8.70.212,11053928,9,8,492.13275,1.5379149,0
172.16.0.1,192.168.10.50,3,1,1,2e+06,666666.7,1
192.168.10.14,192.168.10.3,23815,2,2,13352.929,167.96136,0
192.168.10.16,74.217.63.13,295628,3,2,2672.2773,16.913147,0
192.168.10.8,213.239.195.215,125,2,0,96000.0,16000.0,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
192.168.10.3,192.168.10.1,23976,1,1,8091.425,83.41675,0
54.210.10.219,192.168.10.14,43,1,1,279069.78,46511.63,0
172.16.0.1,192.168.10.50,79,1,1,75949.37,25316.455,1
192.168.10.8,192.168.10.3,62043,2,2,4029.4634,64.47141,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.5,104.76.108.221,119997683,5,3,14.616949,0.06666795,0
172.16.0.1,192.168.10.50,69,1,1,86956.52,28985.508,1
172.16.0.1,192.168.10.50,80,1,1,75000.0,25000.0,1
172.16.0.1,192.168.10.50,46,1,1,173913.05,43478.26,1
192.168.10.3,192.168.10.1,181278,1,1,921.237,11.032779,0
172.16.0.1,192.168.10.50,59,1,1,135593.22,33898.305,1
192.168.10.8,192.168.10.3,176,2,2,1.1136364e+06,22727.273,0
172.16.0.1,192.168.10.50,24,1,1,333333.34,83333.336,1
172.16.0.1,192.168.10.50,13,1,1,461538.47,153846.16,1
172.16.0.1,192.168.10.50,15,1,1,400000.0,133333.33,1
192.168.10.15,63.251.252.12,5975976,8,6,974.9035,2.3427136,0
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
192.168.10.16,192.168.10.50,1306988,41,44,7358.905,65.03503,0
192.168.10.15,192.168.10.50,1475864,39,46,6577.842,57.593384,0
172.16.0.1,192.168.10.50,27,1,1,222222.22,74074.07,1
172.16.0.1,192.168.10.50,40,1,1,200000.0,50000.0,1
192.168.10.17,192.168.10.3,49591,2,2,4395.959,80.6598,0
74.119.118.74,192.168.10.8,1,2,0,1.2e+07,2e+06,0
192.168.10.3,192.168.10.1,24554,1,1,8226.766,81.453125,0
192.168.10.19,68.67.178.109,10118847,10,7,489.285,1.6800333,0
192.168.10.3,192.168.10.1,433,1,1,383371.8,4618.9375,0
192.168.10.15,23.50.75.27,44814852,8,8,49.804916,0.3570245,0
192.168.10.3,192.168.10.1,66353548,3,3,8.575276,0.0904247,0
192.168.10.8,192.168.10.3,168,2,2,1.1190476e+06,23809.523,0
192.168.10.8,8.27.238.126,11785306,156,229,29429.36,32.667797,0
69.172.216.111,192.168.10.15,144,1,1,83333.336,13888.889,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.3,192.168.10.1,120145,1,1,1256.8147,16.646551,0
172.16.0.1,192.168.10.50,51,1,1,156862.75,39215.688,1
72.21.91.29,192.168.10.5,161,1,1,74534.164,12422.36,0
172.16.0.1,192.168.10.50,12,1,1,666666.7,166666.67,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.17,151.101.21.127,1,2,0,1.2e+07,2e+06,0
172.16.0.1,192.168.10.50,20,1,1,300000.0,100000.0,1
192.168.10.15,192.168.10.3,245,2,2,1.02857144e+06,16326.53,0
172.16.0.1,192.168.10.50,22,1,1,272727.28,90909.09,1
192.168.10.14,172.217.6.194,113089443,27,22,92.61696,0.43328536,0
192.168.10.8,159.127.42.44,143147,6,6,24240.814,83.82991,0
192.168.10.17,192.168.10.3,61582,2,2,3832.2886,64.95405,0
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
192.168.10.3,192.168.10.1,53962,1,1,2965.0496,37.063118,0
172.16.0.1,192.168.10.50,3,1,1,2e+06,666666.7,1
199.233.57.18,192.168.10.15,359,2,0,16713.092,5571.031,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.17,198.11.136.24,87115,1,1,137.74895,22.958158,0
172.16.0.1,192.168.10.50,75,1,1,106666.664,26666.666,1
172.16.0.1,192.168.10.50,26,1,1,230769.23,76923.08,1
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,60,1,1,100000.0,33333.332,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.12,192.168.10.3,216,2,2,1.8888889e+06,18518.518,0
192.168.10.12,192.168.10.3,96972,2,2,2021.202,41.24902,0
172.16.0.1,192.168.10.50,1,1,1,6e+06,2e+06,1
192.168.10.8,172.217.10.66,115929783,16,14,12.231542,0.25877732,0
172.16.0.1,192.168.10.50,5,1,1,1.6e+06,400000.0,1
192.168.10.15,192.168.10.50,152296,18,25,4478.1216,282.3449,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.3,192.168.10.1,54170,1,1,3249.0308,36.920803,0
172.16.0.1,192.168.10.50,62,1,1,129032.26,32258.064,1
192.168.10.16,192.168.10.3,23855,2,2,6371.8296,167.67973,0
192.168.10.15,192.168.10.3,74528,4,2,4025.3328,80.50665,0
213.180.204.188,192.168.10.9,56,1,1,214285.72,35714.285,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.17,199.167.65.25,20424892,14,11,629.1832,1.2239966,0
192.168.10.9,54.192.36.97,5454402,4,2,2.2000577,1.1000289,0
172.16.0.1,192.168.10.50,73,1,1,82191.78,27397.26,1
192.168.10.9,192.168.10.3,217,2,2,1.4930875e+06,18433.18,0
192.168.10.14,192.168.10.3,235,2,2,2.5021278e+06,17021.277,0
172.16.0.1,192.168.10.50,18,1,1,444444.44,111111.11,1
172.16.0.1,192.168.10.50,16,1,1,375000.0,125000.0,1
192.168.10.17,192.168.10.3,277,2,2,1.833935e+06,14440.434,0
38.69.238.82,192.168.10.12,4,2,0,7.75e+06,500000.0,0
172.16.0.1,192.168.10.50,73,1,1,109589.04,27397.26,1
192.168.10.5,169.54.33.202,90,2,0,133333.33,22222.223,0
172.16.0.1,192.168.10.50,53,1,1,113207.55,37735.848,1
192.168.10.8,151.101.1.108,115512950,23,28,229.6539,0.44150895,0
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
52.84.26.215,192.168.10.12,102,1,1,0.0,19607.844,0
52.20.8.16,192.168.10.9,3,2,0,1.23e+07,666666.7,0
192.168.10.14,52.5.32.156,5303980,9,7,919.6867,3.0166025,0
192.168.10.15,52.68.162.241,5839982,8,5,597.947,2.2260342,0
172.16.0.1,192.168.10.50,86,1,1,69767.445,23255.814,1
192.168.10.19,192.168.10.3,31306,2,2,11052.194,127.771034,0
87.106.20.27,192.168.10.16,49,3,0,755102.06,61224.49,0
192.168.10.8,192.168.10.3,31746,2,2,23436.023,126.00013,0
192.168.10.17,192.168.10.3,210,2,2,1.1809524e+06,19047.62,0
172.16.0.1,192.168.10.50,39,1,1,153846.16,51282.05,1
192.168.10.50,192.168.10.9,55,1,2,327272.72,54545.453,0
192.168.10.15,192.82.242.50,313972,8,7,10621.966,47.77496,0
192.168.10.8,192.168.10.3,62170,2,2,9747.467,64.339714,0
172.16.0.1,192.168.10.50,75,1,1,80000.0,26666.666,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
192.168.10.12,192.168.10.3,23912,2,2,10873.202,167.28003,0
192.168.10.17,192.168.10.3,377,2,2,785145.9,10610.079,0
172.16.0.1,192.168.10.50,72,1,1,111111.11,27777.777,1
172.16.0.1,192.168.10.50,70,1,1,114285.71,28571.428,1
172.16.0.1,192.168.10.50,72,1,1,111111.11,27777.777,1
192.168.10.15,104.16.26.216,173,2,0,69364.164,11560.693,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,21,1,1,380952.38,95238.09,1
172.217.10.225,192.168.10.8,20,1,1,600000.0,100000.0,0
172.16.0.1,192.168.10.50,87,1,1,68965.516,22988.506,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
172.16.0.1,192.168.10.50,10,1,1,600000.0,200000.0,1
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
192.168.10.8,192.168.10.3,159,2,2,981132.06,25157.232,0
192.168.10.8,205.174.165.73,1000872,3,3,17.984318,5.9947724,0
172.16.0.1,192.168.10.50,57,1,1,140350.88,35087.72,1
172.16.0.1,192.168.10.50,12,1,1,500000.0,166666.67,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
192.168.10.14,192.168.10.3,48593,2,2,7285.0,82.31638,0
156.154.202.36,192.168.10.12,3,2,0,0.0,666666.7,0
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
172.16.0.1,192.168.10.50,64,1,1,125000.0,31250.0,1
172.16.0.1,192.168.10.50,50,1,1,160000.0,40000.0,1
172.16.0.1,192.168.10.50,83,1,1,96385.54,24096.385,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
172.16.0.1,192.168.10.50,26,1,1,230769.23,76923.08,1
172.16.0.1,192.168.10.50,62,1,1,129032.26,32258.064,1
192.168.10.19,192.168.10.3,80179,2,2,4465.01,49.888374,0
192.168.10.15,216.151.219.91,75138,2,0,159.70615,26.617691,0
172.16.0.1,192.168.10.50,62,1,1,96774.195,32258.064,1
172.16.0.1,192.168.10.50,29,1,1,275862.06,68965.516,1
172.16.0.1,192.168.10.50,90,1,1,66666.664,22222.223,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,69,1,1,86956.52,28985.508,1
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
172.16.0.1,192.168.10.50,55,1,1,109090.91,36363.637,1
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
192.168.10.19,74.121.138.59,110551783,12,12,0.0,0.21709284,0
172.217.10.66,192.168.10.17,54,1,1,0.0,37037.035,0
172.217.12.162,192.168.10.16,24306,4,2,4649.0576,246.85263,0
192.168.10.50,192.168.10.3,189,2,2,1.7248678e+06,21164.021,0
172.16.0.1,192.168.10.50,75,1,1,80000.0,26666.666,1
192.168.10.14,192.168.10.3,93245,4,2,3968.0413,64.34661,0
172.16.0.1,192.168.10.50,61,1,1,131147.55,32786.887,1
172.16.0.1,192.168.10.50,58,1,1,137931.03,34482.758,1
172.16.0.1,192.168.10.50,78,1,1,76923.08,25641.025,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.16,69.172.216.111,127581,8,6,39496.477,109.73421,0
172.16.0.1,192.168.10.50,12,1,1,666666.7,166666.67,1
172.16.0.1,192.168.10.50,42,1,1,142857.14,47619.047,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,25,1,1,320000.0,80000.0,1
192.168.10.15,192.168.10.3,179,2,2,916201.1,22346.37,0
172.16.0.1,192.168.10.50,79,1,1,101265.82,25316.455,1
192.168.10.8,192.168.10.3,153,2,2,1.6732026e+06,26143.791,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
172.16.0.1,192.168.10.50,40,1,1,200000.0,50000.0,1
172.16.0.1,192.168.10.50,41,1,1,195121.95,48780.49,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,57,1,1,140350.88,35087.72,1
192.168.10.12,192.168.10.3,272,2,2,970588.25,14705.883,0
172.16.0.1,192.168.10.50,65,1,1,92307.695,30769.23,1
172.16.0.1,192.168.10.50,77,1,1,103896.1,25974.025,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,63,1,1,95238.09,31746.031,1
192.168.10.14,192.168.10.3,209,2,2,2.4688995e+06,19138.756,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.17,192.168.10.3,219,2,2,1.5981735e+06,18264.84,0
8.43.72.22,192.168.10.17,57,1,1,210526.31,35087.72,0
192.168.10.3,192.168.10.1,60815,1,1,4604.1274,32.886623,0
192.168.10.17,23.50.75.27,5391651,3,1,0.0,0.7418878,0
216.58.217.170,192.168.10.12,205,2,0,0.0,9756.098,0
172.16.0.1,192.168.10.50,89,1,1,67415.73,22471.91,1
67.72.99.137,192.168.10.19,38464,2,1,0.0,77.99501,0
172.16.0.1,192.168.10.50,93,1,1,86021.51,21505.377,1
172.16.0.1,192.168.10.50,49,1,1,163265.31,40816.33,1
192.168.10.14,206.212.251.19,109541,5,7,23689.76,109.54802,0
192.168.10.16,192.168.10.3,62250,2,2,3726.9077,64.25703,0
192.168.10.19,192.168.10.50,162,1,1,0.0,12345.679,0
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
192.168.10.14,192.168.10.3,31234,2,2,12806.557,128.06557,0
172.16.0.1,192.168.10.50,86,1,1,93023.26,23255.814,1
192.168.10.12,192.168.10.3,214,2,2,1.1028038e+06,18691.588,0
192.168.10.5,192.168.10.3,212,2,2,1.8867925e+06,18867.924,0
172.16.0.1,192.168.10.50,79,1,1,75949.37,25316.455,1
172.16.0.1,192.168.10.50,72,1,1,83333.336,27777.777,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
172.16.0.1,192.168.10.50,41,1,1,195121.95,48780.49,1
172.16.0.1,192.168.10.50,40,1,1,200000.0,50000.0,1
172.16.0.1,192.168.10.50,54,1,1,148148.14,37037.035,1
172.16.0.1,192.168.10.50,68,1,1,117647.06,29411.766,1
192.168.10.14,192.168.10.3,199,2,2,2.8542712e+06,20100.502,0
172.16.0.1,192.168.10.50,61,1,1,131147.55,32786.887,1
192.168.10.19,67.72.99.137,78840,4,5,36529.68,114.15525,0
192.168.10.3,192.168.10.1,30831,1,1,3892.1865,64.869774,0
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
172.16.0.1,192.168.10.50,12,1,1,666666.7,166666.67,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.16,192.168.10.50,13087,15,6,1.5203638e+06,1604.6459,0
192.168.10.3,192.168.10.1,23927928,2,2,14.376506,0.16716868,0
192.168.10.3,192.168.10.1,60212078,2,2,8.719181,0.06643186,0
192.168.10.9,31.13.71.36,63198740,7,4,5.680493,0.1740541,0
172.16.0.1,192.168.10.50,38,1,1,210526.31,52631.58,1
172.16.0.1,192.168.10.50,15,1,1,400000.0,133333.33,1
192.168.10.16,23.61.187.27,111493487,17,15,39.679447,0.28701228,0
192.168.10.50,192.168.10.12,213,1,2,0.0,14084.507,0
192.168.10.3,192.168.10.1,103742,1,1,1976.056,19.278595,0
192.168.10.15,194.190.117.93,26329,2,0,455.7712,75.96187,0
192.168.10.19,192.168.10.3,269,2,2,1.1672862e+06,14869.889,0
192.168.10.25,162.248.185.53,37431,2,1,0.0,80.14747,0
192.168.10.17,192.168.10.3,172,2,2,1.2906976e+06,23255.814,0
172.16.0.1,192.168.10.50,70,1,1,114285.71,28571.428,1
172.16.0.1,192.168.10.50,13,1,1,461538.47,153846.16,1
192.168.10.3,192.168.10.1,80165,1,1,1596.7068,24.948544,0
192.168.10.8,192.168.10.3,201,2,2,1.9303482e+06,19900.498,0
172.16.0.1,192.168.10.50,56,1,1,142857.14,35714.285,1
192.168.10.3,192.168.10.1,24005,1,1,7331.8057,83.31598,0
192.168.10.14,52.204.40.115,97248526,188,105,1200.7277,3.0128992,0
192.168.10.14,192.168.10.3,80884744,4,4,4.945308,0.09890617,0
192.168.10.15,192.168.10.3,210,2,2,761904.75,19047.62,0
192.168.10.50,192.168.10.17,3,2,0,4.13e+07,666666.7,0
172.16.0.1,192.168.10.50,75,1,1,80000.0,26666.666,1
192.168.10.17,192.168.10.3,189,2,2,1.2486772e+06,21164.021,0
172.16.0.1,192.168.10.50,45,1,1,133333.33,44444.445,1
192.168.10.3,192.168.10.1,161621,1,1,866.22406,12.37463,0
172.16.0.1,192.168.10.50,13,1,1,615384.6,153846.16,1
172.16.0.1,192.168.10.50,61,1,1,131147.55,32786.887,1
192.168.10.9,87.250.250.36,115588224,20,19,64.08958,0.3374046,0
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,7,1,1,1.1428571e+06,285714.28,1
172.16.0.1,192.168.10.50,90,1,1,66666.664,22222.223,1
172.16.0.1,192.168.10.50,58,1,1,103448.27,34482.758,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.12,50.63.243.230,562,2,0,0.0,3558.7188,0
172.16.0.1,192.168.10.50,4,1,1,1.5e+06,500000.0,1
192.168.10.8,52.84.26.182,5178649,8,6,793.6433,2.7034078,0
172.16.0.1,192.168.10.50,53,1,1,150943.39,37735.848,1
172.16.0.1,192.168.10.50,69,1,1,115942.03,28985.508,1
212.77.100.128,192.168.10.14,13,1,1,923076.94,153846.16,0
172.16.0.1,192.168.10.50,55,1,1,145454.55,36363.637,1
68.67.178.197,192.168.10.16,57,1,1,0.0,35087.72,0
172.16.0.1,192.168.10.50,54,1,1,111111.11,37037.035,1
192.168.10.3,192.168.10.1,23375,1,1,11294.117,85.5615,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.17,151.101.64.84,3,2,0,4e+06,666666.7,0
192.168.10.16,192.168.10.3,31491,2,2,11812.898,127.02042,0
172.16.0.1,192.168.10.50,18,1,1,333333.34,111111.11,1
192.168.10.5,192.168.10.3,23700,2,2,11729.958,168.77637,0
192.168.10.16,138.201.37.241,48,2,0,250000.0,41666.668,0
172.16.0.1,192.168.10.50,20,1,1,300000.0,100000.0,1
192.168.10.3,192.168.10.1,29177770,2,2,10.384618,0.13709067,0
172.16.0.1,192.168.10.50,52,1,1,115384.62,38461.54,1
172.16.0.1,192.168.10.50,22,1,1,272727.28,90909.09,1
192.168.10.5,192.168.10.3,232,2,2,1.9482759e+06,17241.379,0
192.168.10.3,192.168.10.1,24695,1,1,7167.443,80.98805,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
104.88.49.187,192.168.10.17,215,2,1,172093.02,13953.488,0
172.16.0.1,192.168.10.50,49,1,1,122448.98,40816.33,1
172.16.0.1,192.168.10.50,42,1,1,190476.19,47619.047,1
192.168.10.16,192.168.10.3,341,2,2,1.601173e+06,11730.205,0
172.16.0.1,192.168.10.50,47,1,1,170212.77,42553.19,1
192.168.10.14,192.168.10.3,206,2,2,1.9417476e+06,19417.477,0
172.16.0.1,192.168.10.50,84,1,1,95238.09,23809.523,1
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.50,192.168.10.15,56,1,2,321428.56,53571.43,0
52.68.223.188,192.168.10.14,50,1,1,240000.0,40000.0,0
192.168.10.3,192.168.10.1,46363989,2,2,7.592099,0.08627386,0
192.168.10.14,104.97.133.94,5963145,3,1,2.0123608,0.670787,0
172.16.0.1,192.168.10.50,43,1,1,139534.89,46511.63,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.8,192.168.10.3,61027,2,2,7537.6475,65.54476,0
172.16.0.1,192.168.10.50,78,1,1,102564.1,25641.025,1
172.16.0.1,192.168.10.50,80,1,1,75000.0,25000.0,1
192.168.10.3,192.168.10.1,421,1,1,418052.25,4750.5938,0
192.168.10.3,192.168.10.51,2999010,6,6,200.06602,4.0013204,0
172.16.0.1,192.168.10.50,66,1,1,121212.125,30303.031,1
172.16.0.1,192.168.10.50,37,1,1,162162.16,54054.055,1
172.16.0.1,192.168.10.50,50,1,1,120000.0,40000.0,1
172.16.0.1,192.168.10.50,98,1,1,61224.49,20408.164,1
172.16.0.1,192.168.10.50,46,1,1,130434.78,43478.26,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
172.16.0.1,192.168.10.50,15,1,1,400000.0,133333.33,1
172.16.0.1,192.168.10.50,18,1,1,333333.34,111111.11,1
192.168.10.3,192.168.10.1,553,1,1,294755.88,3616.6365,0
192.168.10.19,74.119.118.67,100505975,14,14,34.49546,0.2785904,0
172.16.0.1,192.168.10.50,67,1,1,119402.984,29850.746,1
192.168.10.12,72.247.64.52,115366674,20,18,56.194736,0.32938454,0
172.16.0.1,192.168.10.50,91,1,1,87912.086,21978.021,1
172.16.0.1,192.168.10.50,43,1,1,186046.52,46511.63,1
192.168.10.14,192.168.10.3,77922,4,2,3259.67,77.00008,0
172.16.0.1,192.168.10.50,8,1,1,1e+06,250000.0,1
172.16.0.1,192.168.10.50,22,1,1,272727.28,90909.09,1
172.16.0.1,192.168.10.50,41,1,1,146341.47,48780.49,1
192.168.10.17,192.168.10.3,175,2,2,1.5771429e+06,22857.143,0
52.52.191.197,192.168.10.15,18,1,1,666666.7,111111.11,0
192.168.10.8,192.168.10.3,4332,2,2,66020.31,923.361,0
192.168.10.8,104.97.120.94,110740185,88,132,1825.2091,1.986632,0
172.16.0.1,192.168.10.50,13,1,1,615384.6,153846.16,1
172.16.0.1,192.168.10.50,12,1,1,666666.7,166666.67,1
192.168.10.15,192.168.10.3,179,2,2,1.0726258e+06,22346.37,0
192.168.10.50,192.168.10.25,73,1,3,2.83e+07,54794.52,0
172.16.0.1,192.168.10.50,48,1,1,125000.0,41666.668,1
172.16.0.1,192.168.10.50,9,1,1,888888.9,222222.22,1
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.17,192.168.10.3,239,2,2,1.3138075e+06,16736.402,0
192.168.10.3,192.168.10.1,65615,1,1,1706.9268,30.480835,0
192.168.10.19,192.168.10.3,61024,2,2,4457.2627,65.54798,0
172.16.0.1,192.168.10.50,72,1,1,111111.11,27777.777,1
192.168.10.14,104.79.155.110,5068383,6,4,152.90872,1.9730159,0
172.16.0.1,192.168.10.50,19,1,1,421052.62,105263.16,1
192.168.10.16,192.168.10.3,31044,2,2,9083.881,128.84938,0
192.168.10.3,192.168.10.1,30971,1,1,4068.322,64.57654,0
172.16.0.1,192.168.10.50,30,1,1,200000.0,66666.664,1
172.16.0.1,192.168.10.50,48,1,1,166666.67,41666.668,1
192.168.10.19,192.168.10.3,24557,2,2,14659.771,162.88635,0
172.16.0.1,192.168.10.50,44,1,1,181818.19,45454.547,1
192.168.10.8,192.168.10.3,182,2,2,1.967033e+06,21978.021,0
172.16.0.1,192.168.10.50,71,1,1,84507.04,28169.014,1
172.16.0.1,192.168.10.50,6,1,1,1e+06,333333.34,1
192.168.10.12,192.168.10.3,23612,2,2,6945.621,169.40538,0
172.16.0.1,192.168.10.50,44,1,1,136363.64,45454.547,1
192.168.10.15,185.147.176.12,137,2,0,87591.24,14598.54,0
172.16.0.1,192.168.10.50,51,1,1,156862.75,39215.688,1
